au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-container-h2	2.0		9074909c62abebb493b56c772b6e83d0bd854c40
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.42.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.43.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.43.1.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.44.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.45.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.45.0.t20201009		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.46.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.47.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.48.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.49.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.5.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.50.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.51.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.52.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.53.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.54.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.55.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.56.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.57.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.58.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.59.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.6.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.60.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.61.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.62.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.63.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.64.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.65.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.66.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.67.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.68.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.69.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.7.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.70.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.71.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.72.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.73.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.74.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.74.1.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.8.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-sets	7.9.0.Final		N/A
org.kotlincrypto.core	mac-iosarm64	0.1.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.1.0	metadata	3c01e32bc5f16b9def9971534c67b072c93a13f4
org.kotlincrypto.core	mac-iosarm64	0.1.1		N/A
org.kotlincrypto.core	mac-iosarm64	0.1.1	metadata	bd2524e61adcc9914b986a85906acd3fc7ba58ba
org.kotlincrypto.core	mac-iosarm64	0.2.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.0	metadata	e3b8436809ee6259f6e084add7f8c2b18bb762b7
org.kotlincrypto.core	mac-iosarm64	0.2.2		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.2	metadata	ec720f97aa9a53b26305d92d5311881b0e574716
org.kotlincrypto.core	mac-iosarm64	0.2.3		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.3	metadata	8421ea3bd83b8b5ac1b9cbabb64d341e213e9615
org.kotlincrypto.core	mac-iosarm64	0.2.4		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.4	metadata	6e4b39cf804b320af3a4113908035fe20ff11131
org.kotlincrypto.core	mac-iosarm64	0.2.5		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.5	metadata	d7ab2f0b12c48eeab4dc8ab6a668b9a91112acdf
org.kotlincrypto.core	mac-iosarm64	0.2.6		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.6	metadata	4b3f1ba7ec590bba16f1045c46ea7f7bf6546855
org.kotlincrypto.core	mac-iosarm64	0.2.7		N/A
org.kotlincrypto.core	mac-iosarm64	0.2.7	metadata	0080e841335ef63e0fcce9a5b8743c635ad5cb65
org.kotlincrypto.core	mac-iosarm64	0.3.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.3.0	metadata	6c1fc628dd3225235dc56d2f0a9fb902e01af984
org.kotlincrypto.core	mac-iosarm64	0.4.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.5.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.5.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.5.1		N/A
org.kotlincrypto.core	mac-iosarm64	0.5.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.5.3		N/A
org.kotlincrypto.core	mac-iosarm64	0.5.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.5.4		N/A
org.kotlincrypto.core	mac-iosarm64	0.5.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.5.5		N/A
org.kotlincrypto.core	mac-iosarm64	0.5.5	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.6.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.6.1		N/A
org.kotlincrypto.core	mac-iosarm64	0.6.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	mac-iosarm64	0.7.0		N/A
org.kotlincrypto.core	mac-iosarm64	0.7.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openidentityplatform.openam.agents	jee-agents-tomcat-v6	4.2.0		85826cc0febff0b6002d1dfe55a26067732a5438
org.openl.rules	openl-simple-project	1.0.0		b2891de39959765ae3b6665822e58ae48f5dfafd
org.opensearch.client	opensearch-rest-client-sniffer	1.0.0		1ce660846192a7b79fa8fd6358fc5005b5f3ea72
org.opensearch.client	opensearch-rest-client-sniffer	1.1.0		5ef71752e7114b2a80cf9db907b8caef13ca74f9
org.opensearch.client	opensearch-rest-client-sniffer	1.2.0		f2b3993f6bd8c437d7cee98435c6bfdfdbf5dcd7
org.opensearch.client	opensearch-rest-client-sniffer	1.2.1		de48d9256a923b63cd7d6bad47fc852e012ba5ef
org.opensearch.client	opensearch-rest-client-sniffer	1.2.2		3ca66912bd48b11a163e791716cec9f242884485
org.opensearch.client	opensearch-rest-client-sniffer	1.2.3		b521b7383e361aa407ffd323ba8fb0ea4f8f9b4b
org.opensearch.client	opensearch-rest-client-sniffer	1.2.4		05ab4291c44201e7934262f1d64794711ccaf94c
org.opensearch.client	opensearch-rest-client-sniffer	1.3.0		4091b50b3af56d9cb8edaac1caa46f25b183ca8e
org.opensearch.client	opensearch-rest-client-sniffer	1.3.1		7baedba9cfcf408c9d8bb4b3735f6015ac01b591
org.opensearch.client	opensearch-rest-client-sniffer	1.3.10		db952e53b433247463fdbe2453a4ac3176c86d6d
org.opensearch.client	opensearch-rest-client-sniffer	1.3.11		abbd417fc665ffa53def23f735972d31f4b2d715
org.opensearch.client	opensearch-rest-client-sniffer	1.3.12		3ea75f219e0ce76571392873c56f4fe3e583c3c5
org.opensearch.client	opensearch-rest-client-sniffer	1.3.13		a05b1b729f17232572b6967921107a7910a00895
org.opensearch.client	opensearch-rest-client-sniffer	1.3.14		a9b58600fb43f5cfe947dfa25b6da5d46b65e6e1
org.opensearch.client	opensearch-rest-client-sniffer	1.3.15		ecafac60840bd9602e8b22b7229fe90832daf4c3
org.opensearch.client	opensearch-rest-client-sniffer	1.3.16		cb0fd7e2a13a2603107be3d00d242973991df40c
org.opensearch.client	opensearch-rest-client-sniffer	1.3.17		755ee9a104f3c6a6bc9cc022f14d3da9b0fb50c3
org.opensearch.client	opensearch-rest-client-sniffer	1.3.18		7d0d1a4beb7a16e7671785d82cf1615f1e847a88
org.opensearch.client	opensearch-rest-client-sniffer	1.3.19		d2a63e228320dd7354474977042c6d2cb989212f
org.opensearch.client	opensearch-rest-client-sniffer	1.3.2		d8bef4393bf6c032587275c3c6d9e994b23696c1
org.opensearch.client	opensearch-rest-client-sniffer	1.3.20		f6b079faf985fc09cd790441e5d8f3300f52aef0
org.opensearch.client	opensearch-rest-client-sniffer	1.3.3		4429939a3202200af762d8443bc32d4606e50ae9
org.opensearch.client	opensearch-rest-client-sniffer	1.3.4		22422c04cb6f19cdb00febb8ea22fc562dba88b4
org.opensearch.client	opensearch-rest-client-sniffer	1.3.5		8651a02f555ce9b09687a667d9bc1fea0038a23f
org.opensearch.client	opensearch-rest-client-sniffer	1.3.6		544f1f31f4c2165da727c8661fbf9953b263f108
org.opensearch.client	opensearch-rest-client-sniffer	1.3.7		b4d146dbb5054b09ded1a69b1e76bfdefdf1e134
org.opensearch.client	opensearch-rest-client-sniffer	1.3.8		1504dd9f223d480c262516dcae54f70e7a74ff46
org.opensearch.client	opensearch-rest-client-sniffer	1.3.9		c0c720f8c95c9c9203cfeda1238caa50ad116f88
org.opensearch.client	opensearch-rest-client-sniffer	2.0.0		3a11d1b60f3c2e130ead35795ad83154db84ba8d
org.opensearch.client	opensearch-rest-client-sniffer	2.0.0-rc1		6fcbb44d3e156137480807706535aeb062fdb17f
org.opensearch.client	opensearch-rest-client-sniffer	2.0.1		fd297d9359a0fc737f99b9fcedbd73a2ac78fc6a
org.opensearch.client	opensearch-rest-client-sniffer	2.1.0		3ce69f5ae03a7e1ae7d5ef9531b6bfb376c2f33c
org.opensearch.client	opensearch-rest-client-sniffer	2.10.0		042791f5dad26a5574ef2deacc1f305aaebee872
org.opensearch.client	opensearch-rest-client-sniffer	2.11.0		193bf40e43c4a510d38f37adae5616df9a4411d8
org.opensearch.client	opensearch-rest-client-sniffer	2.11.1		bc4ff290f229378c9da989e4a249ef1808023b95
org.opensearch.client	opensearch-rest-client-sniffer	2.12.0		1b408107435d37e0fa75661714c1725551829f0b
org.opensearch.client	opensearch-rest-client-sniffer	2.13.0		5633d839b7e9af74208560a4b6409f40ca4a3a65
org.opensearch.client	opensearch-rest-client-sniffer	2.14.0		4b71dbca37b27fb30b9ca0c67d17911085bce216
org.opensearch.client	opensearch-rest-client-sniffer	2.15.0		704002becda626e24e61ab986574ffa076439264
org.opensearch.client	opensearch-rest-client-sniffer	2.16.0		55bad3707e063016458d9f62303fce2d56127c88
org.opensearch.client	opensearch-rest-client-sniffer	2.17.0		223718d5a4ad17bd58fcf923f1a9a45a3cf618c5
org.opensearch.client	opensearch-rest-client-sniffer	2.17.1		613ddfb07808eaa932954a719caf2cee4b9fc333
org.opensearch.client	opensearch-rest-client-sniffer	2.18.0		22ced0c4c3e402d928e3367b85a2151740cf2ddd
org.opensearch.client	opensearch-rest-client-sniffer	2.19.0		171e95f22e1bc1169de48472a9d4c7adf5677e47
org.opensearch.client	opensearch-rest-client-sniffer	2.19.1		843db63f0117c9535b034b9942a925e783c4cecd
org.opensearch.client	opensearch-rest-client-sniffer	2.19.2		fbd3d93b826037f976c21625c928441215dc924b
org.opensearch.client	opensearch-rest-client-sniffer	2.2.0		ca4cd40182c3448524ea904bd08f07ab41192d53
org.opensearch.client	opensearch-rest-client-sniffer	2.2.1		9cc23a3cc6561966e2837dff89abe129d619959f
org.opensearch.client	opensearch-rest-client-sniffer	2.3.0		840b21069affd59bfdab0c624c60f6e30d6c8f0d
org.opensearch.client	opensearch-rest-client-sniffer	2.4.0		9f70c8a9a71f48565e194616cf101d213476e9a1
org.opensearch.client	opensearch-rest-client-sniffer	2.4.1		0cb450c91e3bbfd41ae910c6fc7170e5864b5820
org.opensearch.client	opensearch-rest-client-sniffer	2.5.0		24254635cdb2a6136ff6f1d58c91ee9664303501
org.opensearch.client	opensearch-rest-client-sniffer	2.6.0		8ce8b69191e7da3ec5d49fdf1d0c53d176e9bb7c
org.opensearch.client	opensearch-rest-client-sniffer	2.7.0		e7dd95ec3ec96fb71b2e3586dead26c2512b62e2
org.opensearch.client	opensearch-rest-client-sniffer	2.8.0		d261f94cfbc205e6dec503dd3b40946188ba2573
org.opensearch.client	opensearch-rest-client-sniffer	2.9.0		92c41c61dcafada3bee16b623fc4dd5f19567977
org.opensearch.client	opensearch-rest-client-sniffer	3.0.0		f1bfe4dad6816889d1f69c9c21d7dd250ae7b67a
org.opensearch.client	opensearch-rest-client-sniffer	3.0.0-alpha1		bad9d2496b6b0cc98076bc2d20240d1bdeb3d0d5
org.opensearch.client	opensearch-rest-client-sniffer	3.0.0-beta1		095edda07433d97007946bb853ddb8f8c14e0131
org.orbit-mvi	orbit-viewmodel	3.0.0		N/A
org.orbit-mvi	orbit-viewmodel	3.0.1		N/A
org.orbit-mvi	orbit-viewmodel	3.1.0		N/A
org.orbit-mvi	orbit-viewmodel	3.1.1		N/A
org.orbit-mvi	orbit-viewmodel	4.0.0		N/A
org.orbit-mvi	orbit-viewmodel	4.0.1		N/A
org.orbit-mvi	orbit-viewmodel	4.1.0		N/A
org.orbit-mvi	orbit-viewmodel	4.1.1		N/A
org.orbit-mvi	orbit-viewmodel	4.1.2		N/A
org.orbit-mvi	orbit-viewmodel	4.1.3		N/A
org.orbit-mvi	orbit-viewmodel	4.2.0		N/A
org.orbit-mvi	orbit-viewmodel	4.3.0		N/A
org.orbit-mvi	orbit-viewmodel	4.3.1		N/A
org.orbit-mvi	orbit-viewmodel	4.3.2		N/A
org.orbit-mvi	orbit-viewmodel	4.4.0		N/A
org.orbit-mvi	orbit-viewmodel	4.5.0		N/A
org.orbit-mvi	orbit-viewmodel	4.6.0		N/A
org.orbit-mvi	orbit-viewmodel	4.6.1		N/A
org.orbit-mvi	orbit-viewmodel	5.0.0		N/A
org.orbit-mvi	orbit-viewmodel	6.0.0		N/A
org.orbit-mvi	orbit-viewmodel	6.1.0		N/A
org.orbit-mvi	orbit-viewmodel	6.1.1		N/A
org.orbit-mvi	orbit-viewmodel	7.0.0		N/A
org.orbit-mvi	orbit-viewmodel	7.0.1		N/A
org.orbit-mvi	orbit-viewmodel	7.1.0		N/A
org.orbit-mvi	orbit-viewmodel	7.1.1		N/A
org.orbit-mvi	orbit-viewmodel	7.2.0		N/A
org.orbit-mvi	orbit-viewmodel	8.0.0		N/A
org.orbit-mvi	orbit-viewmodel	9.0.0		N/A
org.virtuslab	besom-core_3	0.0.1-beta		c7665a3d3072836ef0b9ac91307798e1f94eb66c
org.virtuslab	besom-core_3	0.1.0		00bbd766252fc7e6be26706632c20bbb6a758764
org.virtuslab	besom-core_3	0.2.0		d5e56c658ccbf65658b414ca634a6fd1c93c4822
org.virtuslab	besom-core_3	0.2.1		a758d7c5c6d75e9094d02001d9cf28550749a14e
org.virtuslab	besom-core_3	0.2.2		228359559792d8337cdba2cbd312fd68b2a9fc44
org.virtuslab	besom-core_3	0.3.0		2c0a6274246b5bc0c053a268393d9ecbe3c0a71a
org.virtuslab	besom-core_3	0.3.1		11068b70552d9b695bb16abd4c2098252ef99f11
org.virtuslab	besom-core_3	0.3.2		c6a878f71570a60985e8913514ea2375d39645a5
org.virtuslab	besom-core_3	0.4.0		5016e1607676c1a07780dc6429c3141da634107c
org.virtuslab	besom-core_3	X.Y.Z		84315053cf551332eac03bbf4d6bf620b3d537cc
org.webjars.bowergithub.expandjs	xp-uploader	1.2.1		19fb3ced8a4cc8cd07a05499689490ee11f4af6e
org.webjars.npm	github-com-gitbrent-bootstrap4-toggle	3.4.0		74ddf02c4c2b8fd881c20077298afa392a5e8c72
org.webjars.npm	github-com-gitbrent-bootstrap4-toggle	3.6.1		3f140042c262014543396488a6f915f44e89de85
org.wicketstuff	wicketstuff-jquery-ui-theme-cupertino	10.1.0		81ed67c068cc31108b9f79d8b8a5c5bacb0b9f54
org.wicketstuff	wicketstuff-jquery-ui-theme-cupertino	10.1.1		f59466264f1bf88f5f86be6668006a8e56154ea3
org.wicketstuff	wicketstuff-jquery-ui-theme-cupertino	10.2.0		5aca8e930bc790f6da825015276971d9eb67d4ef
org.wicketstuff	wicketstuff-jquery-ui-theme-cupertino	10.3.0		0acb2f68b953676788eb433ea81cf96344e6c0ab
org.wicketstuff	wicketstuff-jquery-ui-theme-cupertino	10.4.0		2116aa522cb9a6e4f4224f9ba62d2632dec8b650
org.wicketstuff	wicketstuff-jquery-ui-theme-cupertino	10.5.0		21c28f149acb9c32e6d548ff2407aceee9086079
org.wildfly.swarm	camel-barcode	2012.12.0		468448eb55d3fd81a298fada4e043928b45d6d86
org.wildfly.swarm	camel-barcode	2017.10.0		8de290131f6f769fb4448f39a8b14e50c84b70b3
org.wildfly.swarm	camel-barcode	2017.10.1		f9af99a5c04e7f95c6c506b3c3a4cffdee14aaab
org.wildfly.swarm	camel-barcode	2017.10.2		f6f4f423bfff9cc6832bf9dc38bbf6eb5f4572aa
org.wildfly.swarm	camel-barcode	2017.11.0		9096a75e6fff35baaf2d370449d6bcb932cfe4f4
org.wildfly.swarm	camel-barcode	2017.12.0		1739ca2cfcf93873191e421f4aa7d22949451c0f
org.wildfly.swarm	camel-barcode	2017.12.1		430248c5e797b3a36110ee897f74e53716c2c94a
org.wildfly.swarm	camel-barcode	2017.5.0		697bc825bd81ad0a1c215428d73d14b5a486aa5f
org.wildfly.swarm	camel-barcode	2017.6.0		a673389e94361071f5b941836a0b7bfdcbe25207
org.wildfly.swarm	camel-barcode	2017.6.1		400d520cb0f85701566adbfd8b5745e9328b550d
org.wildfly.swarm	camel-barcode	2017.7.0		fa7016d96e0c1024142452f1aca6d41111c9f51e
org.wildfly.swarm	camel-barcode	2017.8.0		118fcdb80fb9e969fb20ef8557db99eb6343d371
org.wildfly.swarm	camel-barcode	2017.8.1		670d5b29059331bddf7c810a2ebdb0abd9e15435
org.wildfly.swarm	camel-barcode	2017.9.4		aa71db1f0fd8aee08af69b0c96f69c0f54705c8e
org.wildfly.swarm	camel-barcode	2017.9.5		9441ac8ffe954746ccde2c4d2f02f6b20021897d
org.wildfly.swarm	camel-barcode	2018.1.0		bd3d4d2c1d07e908d3bae482922326828817836a
org.wildfly.swarm	camel-barcode	2018.2.0		185ac44aad3bfc9a5bdbc82413308ce8fdf9002a
org.wildfly.swarm	camel-barcode	2018.2.0.Final		4ec287b41e13bd36ad04ba65ed2bc3ac491846dc
org.wildfly.swarm	camel-barcode	2018.3.0		d7969960b608925b4994bc22715a5cf0ff854076
org.wildfly.swarm	camel-barcode	2018.3.1		c3e6290a9a85afa115ef460c6ca52e9209a259c9
org.wildfly.swarm	camel-barcode	2018.3.2		5290d54499de0345073ac01b6abe3d5eca225aaa
org.wildfly.swarm	camel-barcode	2018.3.3		b3130101e4810c076e9f476cf1a570f6b593db5d
org.wildfly.swarm	camel-barcode	2018.4.0		94d4bb8f63f1186f0c1079876238b751e3cf4138
org.wildfly.swarm	camel-barcode	2018.4.1		0225f8bd3875c34a2fc43f18b2c8b127ec2d5aee
org.wildfly.swarm	camel-barcode	2018.5.0		19dbb0fe700d080cf179e4e6747af486449c74d5
org.wso2.carbon.caching	org.wso2.carbon.caching.feature	1.0.0		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.feature	1.0.0-m1		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.feature	1.1.0		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.feature	1.1.1		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.feature	1.1.2		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.feature	1.1.3		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.1.10		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.1.11		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.1.12		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.1.13		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.1.6		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.1.9		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.0		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.1		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.2		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.3		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.4		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.5		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.6		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.7		N/A
org.wso2.carbon.identity.outbound.auth.google	org.wso2.carbon.identity.application.authenticator.google.server.feature	5.2.8		N/A
sk.seges.corpis	corpis-product-domain-jpa	2.0.0		151dcf0da97bb9f0c29099c770da23f51cf5eb47
tech.mlsql	python-controller-2.4_2.11	1.6.0		6e3b33b3c7a935e76c7d9140291220e718d51465
tech.mlsql	python-controller-2.4_2.11	2.1.0		39930e341e007f9eef87dfb45dc603044ed3eb01
us.ihmc	cuda	12.6-9.5-1.5.11		8519a28473fef8c4a5d61d9c7893febcba2c959c
us.ihmc	cuda	12.6-9.5-1.5.11	linux-arm64	6a3bb0d4350b891b734493de20bf89a76f553ee4
us.ihmc	cuda	12.6-9.5-1.5.11	linux-x86_64	c6958b8a9da7c2a097ff55bfeebaa89f409f8703
us.ihmc	cuda	12.6-9.5-1.5.11	windows-x86_64	7bc7a6f29891a03dd37d8d735248e89af88e6305
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc		9752857a5000d05a25831a05f60c829726faa63e
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc	linux-arm64	dd3f77c1ea9976d2ff52cb1fed833cb18f999bca
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc	linux-x86_64	93835abf11a7502de956cafc14810f2955a8920a
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc	windows-x86_64	11b8374167d749987e1d6a2c0eacff2b733c50e0
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc-2		9752857a5000d05a25831a05f60c829726faa63e
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc-2	linux-arm64	dd3f77c1ea9976d2ff52cb1fed833cb18f999bca
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc-2	linux-x86_64	93835abf11a7502de956cafc14810f2955a8920a
us.ihmc	cuda	12.6-9.5-1.5.11-ihmc-2	windows-x86_64	11b8374167d749987e1d6a2c0eacff2b733c50e0
